colour	x	y	showSelectedlegendcolour	fill
#F8766D	2012	0.72	Abap	#F8766D
#F8766D	2012	0.72	Abap	#F8766D
#F8766D	2012	0.72	Abap	#F8766D
#F8766D	2012	0.74	Abap	#F8766D
#F8766D	2012	0.75	Abap	#F8766D
#F8766D	2012	0.72	Abap	#F8766D
#F8766D	2012	0.73	Abap	#F8766D
#F8766D	2012	0.76	Abap	#F8766D
#F8766D	2012	0.75	Abap	#F8766D
#F8766D	2012	0.7	Abap	#F8766D
#F8766D	2012	0.7	Abap	#F8766D
#F8766D	2012	0.67	Abap	#F8766D
#EF7F48	2012	0.23	Ada	#EF7F48
#EF7F48	2012	0.22	Ada	#EF7F48
#EF7F48	2012	0.22	Ada	#EF7F48
#EF7F48	2012	0.22	Ada	#EF7F48
#EF7F48	2012	0.24	Ada	#EF7F48
#EF7F48	2012	0.2	Ada	#EF7F48
#EF7F48	2012	0.22	Ada	#EF7F48
#EF7F48	2012	0.24	Ada	#EF7F48
#EF7F48	2012	0.27	Ada	#EF7F48
#EF7F48	2012	0.26	Ada	#EF7F48
#EF7F48	2012	0.24	Ada	#EF7F48
#EF7F48	2012	0.26	Ada	#EF7F48
#D69100	2012	11.94	C.C..	#D69100
#D69100	2012	11.39	C.C..	#D69100
#D69100	2012	10.6	C.C..	#D69100
#D69100	2012	9.65	C.C..	#D69100
#D69100	2012	9.21	C.C..	#D69100
#D69100	2012	9.04	C.C..	#D69100
#D69100	2012	8.77	C.C..	#D69100
#D69100	2012	8.61	C.C..	#D69100
#D69100	2012	8.6	C.C..	#D69100
#D69100	2012	8.68	C.C..	#D69100
#D69100	2012	8.75	C.C..	#D69100
#D69100	2012	8.61	C.C..	#D69100
#E48800	2012	6.4	C.	#E48800
#E48800	2012	6.77	C.	#E48800
#E48800	2012	7.28	C.	#E48800
#E48800	2012	7.78	C.	#E48800
#E48800	2012	8.08	C.	#E48800
#E48800	2012	8.38	C.	#E48800
#E48800	2012	8.61	C.	#E48800
#E48800	2012	8.89	C.	#E48800
#E48800	2012	9.09	C.	#E48800
#E48800	2012	9.22	C.	#E48800
#E48800	2012	9.34	C.	#E48800
#E48800	2012	9.5	C.	#E48800
#C69900	2012	0.37	Cobol	#C69900
#C69900	2012	0.36	Cobol	#C69900
#C69900	2012	0.39	Cobol	#C69900
#C69900	2012	0.41	Cobol	#C69900
#C69900	2012	0.38	Cobol	#C69900
#C69900	2012	0.39	Cobol	#C69900
#C69900	2012	0.38	Cobol	#C69900
#C69900	2012	0.35	Cobol	#C69900
#C69900	2012	0.34	Cobol	#C69900
#C69900	2012	0.31	Cobol	#C69900
#C69900	2012	0.32	Cobol	#C69900
#C69900	2012	0.3	Cobol	#C69900
#B4A000	2012	0.08	Dart	#B4A000
#B4A000	2012	0.09	Dart	#B4A000
#B4A000	2012	0.12	Dart	#B4A000
#B4A000	2012	0.14	Dart	#B4A000
#B4A000	2012	0.14	Dart	#B4A000
#B4A000	2012	0.16	Dart	#B4A000
#B4A000	2012	0.15	Dart	#B4A000
#B4A000	2012	0.14	Dart	#B4A000
#B4A000	2012	0.15	Dart	#B4A000
#B4A000	2012	0.13	Dart	#B4A000
#B4A000	2012	0.1	Dart	#B4A000
#B4A000	2012	0.1	Dart	#B4A000
#9EA700	2012	0.96	Delphi.Pascal	#9EA700
#9EA700	2012	0.95	Delphi.Pascal	#9EA700
#9EA700	2012	0.94	Delphi.Pascal	#9EA700
#9EA700	2012	0.96	Delphi.Pascal	#9EA700
#9EA700	2012	0.99	Delphi.Pascal	#9EA700
#9EA700	2012	0.96	Delphi.Pascal	#9EA700
#9EA700	2012	0.99	Delphi.Pascal	#9EA700
#9EA700	2012	0.97	Delphi.Pascal	#9EA700
#9EA700	2012	0.99	Delphi.Pascal	#9EA700
#9EA700	2012	0.95	Delphi.Pascal	#9EA700
#9EA700	2012	0.9	Delphi.Pascal	#9EA700
#9EA700	2012	0.85	Delphi.Pascal	#9EA700
#83AD00	2012	0.03	Go	#83AD00
#83AD00	2012	0.03	Go	#83AD00
#83AD00	2012	0.03	Go	#83AD00
#83AD00	2012	0.02	Go	#83AD00
#83AD00	2012	0.02	Go	#83AD00
#83AD00	2012	0.02	Go	#83AD00
#83AD00	2012	0.02	Go	#83AD00
#83AD00	2012	0.03	Go	#83AD00
#83AD00	2012	0.04	Go	#83AD00
#83AD00	2012	0.06	Go	#83AD00
#83AD00	2012	0.07	Go	#83AD00
#83AD00	2012	0.07	Go	#83AD00
#60B200	2012	0.37	Groovy	#60B200
#60B200	2012	0.37	Groovy	#60B200
#60B200	2012	0.34	Groovy	#60B200
#60B200	2012	0.34	Groovy	#60B200
#60B200	2012	0.35	Groovy	#60B200
#60B200	2012	0.35	Groovy	#60B200
#60B200	2012	0.36	Groovy	#60B200
#60B200	2012	0.35	Groovy	#60B200
#60B200	2012	0.38	Groovy	#60B200
#60B200	2012	0.38	Groovy	#60B200
#60B200	2012	0.39	Groovy	#60B200
#60B200	2012	0.37	Groovy	#60B200
#19B700	2012	0.27	Haskell	#19B700
#19B700	2012	0.28	Haskell	#19B700
#19B700	2012	0.26	Haskell	#19B700
#19B700	2012	0.28	Haskell	#19B700
#19B700	2012	0.32	Haskell	#19B700
#19B700	2012	0.3	Haskell	#19B700
#19B700	2012	0.3	Haskell	#19B700
#19B700	2012	0.3	Haskell	#19B700
#19B700	2012	0.32	Haskell	#19B700
#19B700	2012	0.32	Haskell	#19B700
#19B700	2012	0.32	Haskell	#19B700
#19B700	2012	0.33	Haskell	#19B700
#00BB48	2012	27.6	Java	#00BB48
#00BB48	2012	27.33	Java	#00BB48
#00BB48	2012	27.4	Java	#00BB48
#00BB48	2012	27.2	Java	#00BB48
#00BB48	2012	27.38	Java	#00BB48
#00BB48	2012	27.15	Java	#00BB48
#00BB48	2012	27.14	Java	#00BB48
#00BB48	2012	27.01	Java	#00BB48
#00BB48	2012	26.84	Java	#00BB48
#00BB48	2012	26.84	Java	#00BB48
#00BB48	2012	26.61	Java	#00BB48
#00BB48	2012	26.64	Java	#00BB48
#00BE6B	2012	7.23	JavaScript	#00BE6B
#00BE6B	2012	7.22	JavaScript	#00BE6B
#00BE6B	2012	7.15	JavaScript	#00BE6B
#00BE6B	2012	7.1	JavaScript	#00BE6B
#00BE6B	2012	6.99	JavaScript	#00BE6B
#00BE6B	2012	6.92	JavaScript	#00BE6B
#00BE6B	2012	6.83	JavaScript	#00BE6B
#00BE6B	2012	6.92	JavaScript	#00BE6B
#00BE6B	2012	6.94	JavaScript	#00BE6B
#00BE6B	2012	6.97	JavaScript	#00BE6B
#00BE6B	2012	7.05	JavaScript	#00BE6B
#00BE6B	2012	7.04	JavaScript	#00BE6B
#00C088	2012	0	Julia	#00C088
#00C088	2012	0.02	Julia	#00C088
#00C088	2012	0.04	Julia	#00C088
#00C088	2012	0.07	Julia	#00C088
#00C088	2012	0.09	Julia	#00C088
#00C088	2012	0.1	Julia	#00C088
#00C088	2012	0.12	Julia	#00C088
#00C088	2012	0.11	Julia	#00C088
#00C088	2012	0.11	Julia	#00C088
#00C088	2012	0.1	Julia	#00C088
#00C088	2012	0.08	Julia	#00C088
#00C088	2012	0.1	Julia	#00C088
#00C1A2	2012	0.02	Kotlin	#00C1A2
#00C1A2	2012	0.02	Kotlin	#00C1A2
#00C1A2	2012	0.01	Kotlin	#00C1A2
#00C1A2	2012	0.01	Kotlin	#00C1A2
#00C1A2	2012	0.02	Kotlin	#00C1A2
#00C1A2	2012	0.02	Kotlin	#00C1A2
#00C1A2	2012	0.01	Kotlin	#00C1A2
#00C1A2	2012	0.02	Kotlin	#00C1A2
#00C1A2	2012	0.02	Kotlin	#00C1A2
#00C1A2	2012	0.04	Kotlin	#00C1A2
#00C1A2	2012	0.03	Kotlin	#00C1A2
#00C1A2	2012	0.04	Kotlin	#00C1A2
#00C0BA	2012	0.49	Lua	#00C0BA
#00C0BA	2012	0.49	Lua	#00C0BA
#00C0BA	2012	0.45	Lua	#00C0BA
#00C0BA	2012	0.49	Lua	#00C0BA
#00C0BA	2012	0.54	Lua	#00C0BA
#00C0BA	2012	0.58	Lua	#00C0BA
#00C0BA	2012	0.62	Lua	#00C0BA
#00C0BA	2012	0.65	Lua	#00C0BA
#00C0BA	2012	0.72	Lua	#00C0BA
#00C0BA	2012	0.71	Lua	#00C0BA
#00C0BA	2012	0.71	Lua	#00C0BA
#00C0BA	2012	0.68	Lua	#00C0BA
#00BECF	2012	2.99	Matlab	#00BECF
#00BECF	2012	3.07	Matlab	#00BECF
#00BECF	2012	3.16	Matlab	#00BECF
#00BECF	2012	3.24	Matlab	#00BECF
#00BECF	2012	3.25	Matlab	#00BECF
#00BECF	2012	3.21	Matlab	#00BECF
#00BECF	2012	3.15	Matlab	#00BECF
#00BECF	2012	3.1	Matlab	#00BECF
#00BECF	2012	3.04	Matlab	#00BECF
#00BECF	2012	2.97	Matlab	#00BECF
#00BECF	2012	2.98	Matlab	#00BECF
#00BECF	2012	3.04	Matlab	#00BECF
#00B9E1	2012	3.38	Objective.C	#00B9E1
#00B9E1	2012	3.69	Objective.C	#00B9E1
#00B9E1	2012	3.85	Objective.C	#00B9E1
#00B9E1	2012	4.22	Objective.C	#00B9E1
#00B9E1	2012	4.16	Objective.C	#00B9E1
#00B9E1	2012	4.36	Objective.C	#00B9E1
#00B9E1	2012	4.36	Objective.C	#00B9E1
#00B9E1	2012	4.47	Objective.C	#00B9E1
#00B9E1	2012	4.59	Objective.C	#00B9E1
#00B9E1	2012	4.7	Objective.C	#00B9E1
#00B9E1	2012	4.85	Objective.C	#00B9E1
#00B9E1	2012	4.87	Objective.C	#00B9E1
#00B3F1	2012	2.29	Perl	#00B3F1
#00B3F1	2012	2.29	Perl	#00B3F1
#00B3F1	2012	2.22	Perl	#00B3F1
#00B3F1	2012	2.22	Perl	#00B3F1
#00B3F1	2012	2.23	Perl	#00B3F1
#00B3F1	2012	2.21	Perl	#00B3F1
#00B3F1	2012	2.19	Perl	#00B3F1
#00B3F1	2012	2.13	Perl	#00B3F1
#00B3F1	2012	2.13	Perl	#00B3F1
#00B3F1	2012	2.09	Perl	#00B3F1
#00B3F1	2012	2.04	Perl	#00B3F1
#00B3F1	2012	2.09	Perl	#00B3F1
#00ABFD	2012	15.6	PHP	#00ABFD
#00ABFD	2012	15.54	PHP	#00ABFD
#00ABFD	2012	15.33	PHP	#00ABFD
#00ABFD	2012	15.06	PHP	#00ABFD
#00ABFD	2012	15.07	PHP	#00ABFD
#00ABFD	2012	15.15	PHP	#00ABFD
#00ABFD	2012	15	PHP	#00ABFD
#00ABFD	2012	14.76	PHP	#00ABFD
#00ABFD	2012	14.64	PHP	#00ABFD
#00ABFD	2012	14.81	PHP	#00ABFD
#00ABFD	2012	14.61	PHP	#00ABFD
#00ABFD	2012	14.39	PHP	#00ABFD
#46A0FF	2012	0.63	Powershell	#46A0FF
#46A0FF	2012	0.69	Powershell	#46A0FF
#46A0FF	2012	0.77	Powershell	#46A0FF
#46A0FF	2012	0.88	Powershell	#46A0FF
#46A0FF	2012	0.93	Powershell	#46A0FF
#46A0FF	2012	0.93	Powershell	#46A0FF
#46A0FF	2012	1.02	Powershell	#46A0FF
#46A0FF	2012	1.04	Powershell	#46A0FF
#46A0FF	2012	1.01	Powershell	#46A0FF
#46A0FF	2012	0.92	Powershell	#46A0FF
#46A0FF	2012	0.87	Powershell	#46A0FF
#46A0FF	2012	0.88	Powershell	#46A0FF
#8794FF	2012	7.77	Python	#8794FF
#8794FF	2012	7.82	Python	#8794FF
#8794FF	2012	7.97	Python	#8794FF
#8794FF	2012	8	Python	#8794FF
#8794FF	2012	8.02	Python	#8794FF
#8794FF	2012	7.99	Python	#8794FF
#8794FF	2012	8.02	Python	#8794FF
#8794FF	2012	8.13	Python	#8794FF
#8794FF	2012	8.14	Python	#8794FF
#8794FF	2012	8.19	Python	#8794FF
#8794FF	2012	8.27	Python	#8794FF
#8794FF	2012	8.38	Python	#8794FF
#B086FF	2012	1.44	R	#B086FF
#B086FF	2012	1.49	R	#B086FF
#B086FF	2012	1.52	R	#B086FF
#B086FF	2012	1.56	R	#B086FF
#B086FF	2012	1.57	R	#B086FF
#B086FF	2012	1.57	R	#B086FF
#B086FF	2012	1.68	R	#B086FF
#B086FF	2012	1.72	R	#B086FF
#B086FF	2012	1.75	R	#B086FF
#B086FF	2012	1.76	R	#B086FF
#B086FF	2012	1.81	R	#B086FF
#B086FF	2012	1.86	R	#B086FF
#CE79FF	2012	2.42	Ruby	#CE79FF
#CE79FF	2012	2.44	Ruby	#CE79FF
#CE79FF	2012	2.51	Ruby	#CE79FF
#CE79FF	2012	2.59	Ruby	#CE79FF
#CE79FF	2012	2.62	Ruby	#CE79FF
#CE79FF	2012	2.68	Ruby	#CE79FF
#CE79FF	2012	2.73	Ruby	#CE79FF
#CE79FF	2012	2.72	Ruby	#CE79FF
#CE79FF	2012	2.73	Ruby	#CE79FF
#CE79FF	2012	2.66	Ruby	#CE79FF
#CE79FF	2012	2.74	Ruby	#CE79FF
#CE79FF	2012	2.74	Ruby	#CE79FF
#E46DF6	2012	0.07	Rust	#E46DF6
#E46DF6	2012	0.07	Rust	#E46DF6
#E46DF6	2012	0.07	Rust	#E46DF6
#E46DF6	2012	0.08	Rust	#E46DF6
#E46DF6	2012	0.08	Rust	#E46DF6
#E46DF6	2012	0.07	Rust	#E46DF6
#E46DF6	2012	0.07	Rust	#E46DF6
#E46DF6	2012	0.06	Rust	#E46DF6
#E46DF6	2012	0.06	Rust	#E46DF6
#E46DF6	2012	0.05	Rust	#E46DF6
#E46DF6	2012	0.04	Rust	#E46DF6
#E46DF6	2012	0.04	Rust	#E46DF6
#F365E6	2012	0.38	Scala	#F365E6
#F365E6	2012	0.38	Scala	#F365E6
#F365E6	2012	0.37	Scala	#F365E6
#F365E6	2012	0.39	Scala	#F365E6
#F365E6	2012	0.37	Scala	#F365E6
#F365E6	2012	0.36	Scala	#F365E6
#F365E6	2012	0.38	Scala	#F365E6
#F365E6	2012	0.39	Scala	#F365E6
#F365E6	2012	0.39	Scala	#F365E6
#F365E6	2012	0.39	Scala	#F365E6
#F365E6	2012	0.45	Scala	#F365E6
#F365E6	2012	0.46	Scala	#F365E6
#FC61D4	2012	0	Swift	#FC61D4
#FC61D4	2012	0	Swift	#FC61D4
#FC61D4	2012	0	Swift	#FC61D4
#FC61D4	2012	0	Swift	#FC61D4
#FC61D4	2012	0	Swift	#FC61D4
#FC61D4	2012	0	Swift	#FC61D4
#FC61D4	2012	0	Swift	#FC61D4
#FC61D4	2012	0	Swift	#FC61D4
#FC61D4	2012	0	Swift	#FC61D4
#FC61D4	2012	0	Swift	#FC61D4
#FC61D4	2012	0	Swift	#FC61D4
#FC61D4	2012	0	Swift	#FC61D4
#FF62BE	2012	0.03	TypeScript	#FF62BE
#FF62BE	2012	0.03	TypeScript	#FF62BE
#FF62BE	2012	0.02	TypeScript	#FF62BE
#FF62BE	2012	0.02	TypeScript	#FF62BE
#FF62BE	2012	0.01	TypeScript	#FF62BE
#FF62BE	2012	0.01	TypeScript	#FF62BE
#FF62BE	2012	0	TypeScript	#FF62BE
#FF62BE	2012	0	TypeScript	#FF62BE
#FF62BE	2012	0	TypeScript	#FF62BE
#FF62BE	2012	0	TypeScript	#FF62BE
#FF62BE	2012	0	TypeScript	#FF62BE
#FF62BE	2012	0	TypeScript	#FF62BE
#FF67A6	2012	2.16	VBA	#FF67A6
#FF67A6	2012	2.21	VBA	#FF67A6
#FF67A6	2012	2.27	VBA	#FF67A6
#FF67A6	2012	2.37	VBA	#FF67A6
#FF67A6	2012	2.34	VBA	#FF67A6
#FF67A6	2012	2.32	VBA	#FF67A6
#FF67A6	2012	2.32	VBA	#FF67A6
#FF67A6	2012	2.28	VBA	#FF67A6
#FF67A6	2012	2.21	VBA	#FF67A6
#FF67A6	2012	2.05	VBA	#FF67A6
#FF67A6	2012	2.05	VBA	#FF67A6
#FF67A6	2012	2.05	VBA	#FF67A6
#FE6E8B	2012	4.15	Visual.Basic	#FE6E8B
#FE6E8B	2012	4.01	Visual.Basic	#FE6E8B
#FE6E8B	2012	4.02	Visual.Basic	#FE6E8B
#FE6E8B	2012	3.96	Visual.Basic	#FE6E8B
#FE6E8B	2012	3.86	Visual.Basic	#FE6E8B
#FE6E8B	2012	3.86	Visual.Basic	#FE6E8B
#FE6E8B	2012	3.82	Visual.Basic	#FE6E8B
#FE6E8B	2012	3.85	Visual.Basic	#FE6E8B
#FE6E8B	2012	3.76	Visual.Basic	#FE6E8B
#FE6E8B	2012	3.74	Visual.Basic	#FE6E8B
#FE6E8B	2012	3.69	Visual.Basic	#FE6E8B
#FE6E8B	2012	3.65	Visual.Basic	#FE6E8B
