colour	x	y	showSelectedlegendcolour	fill
#F8766D	2007	0.38	Abap	#F8766D
#F8766D	2007	0.4	Abap	#F8766D
#F8766D	2007	0.39	Abap	#F8766D
#F8766D	2007	0.38	Abap	#F8766D
#F8766D	2007	0.38	Abap	#F8766D
#F8766D	2007	0.32	Abap	#F8766D
#F8766D	2007	0.34	Abap	#F8766D
#F8766D	2007	0.36	Abap	#F8766D
#F8766D	2007	0.36	Abap	#F8766D
#F8766D	2007	0.36	Abap	#F8766D
#F8766D	2007	0.37	Abap	#F8766D
#F8766D	2007	0.41	Abap	#F8766D
#EF7F48	2007	0.28	Ada	#EF7F48
#EF7F48	2007	0.24	Ada	#EF7F48
#EF7F48	2007	0.24	Ada	#EF7F48
#EF7F48	2007	0.21	Ada	#EF7F48
#EF7F48	2007	0.18	Ada	#EF7F48
#EF7F48	2007	0.13	Ada	#EF7F48
#EF7F48	2007	0.14	Ada	#EF7F48
#EF7F48	2007	0.22	Ada	#EF7F48
#EF7F48	2007	0.22	Ada	#EF7F48
#EF7F48	2007	0.2	Ada	#EF7F48
#EF7F48	2007	0.31	Ada	#EF7F48
#EF7F48	2007	0.34	Ada	#EF7F48
#D69100	2007	8.12	C.C..	#D69100
#D69100	2007	8.26	C.C..	#D69100
#D69100	2007	8.24	C.C..	#D69100
#D69100	2007	8.1	C.C..	#D69100
#D69100	2007	8.07	C.C..	#D69100
#D69100	2007	7.9	C.C..	#D69100
#D69100	2007	7.99	C.C..	#D69100
#D69100	2007	7.94	C.C..	#D69100
#D69100	2007	7.94	C.C..	#D69100
#D69100	2007	8.04	C.C..	#D69100
#D69100	2007	8.06	C.C..	#D69100
#D69100	2007	8.01	C.C..	#D69100
#E48800	2007	7.14	C.	#E48800
#E48800	2007	7.02	C.	#E48800
#E48800	2007	6.9	C.	#E48800
#E48800	2007	6.78	C.	#E48800
#E48800	2007	6.75	C.	#E48800
#E48800	2007	6.81	C.	#E48800
#E48800	2007	6.72	C.	#E48800
#E48800	2007	6.74	C.	#E48800
#E48800	2007	6.83	C.	#E48800
#E48800	2007	6.94	C.	#E48800
#E48800	2007	6.97	C.	#E48800
#E48800	2007	6.94	C.	#E48800
