colour	x	y	showSelectedlegendcolour	fill
#F8766D	2011	0.62	Abap	#F8766D
#F8766D	2011	0.61	Abap	#F8766D
#F8766D	2011	0.59	Abap	#F8766D
#F8766D	2011	0.59	Abap	#F8766D
#F8766D	2011	0.65	Abap	#F8766D
#F8766D	2011	0.64	Abap	#F8766D
#F8766D	2011	0.66	Abap	#F8766D
#F8766D	2011	0.69	Abap	#F8766D
#F8766D	2011	0.7	Abap	#F8766D
#F8766D	2011	0.72	Abap	#F8766D
#F8766D	2011	0.68	Abap	#F8766D
#F8766D	2011	0.71	Abap	#F8766D
#EF7F48	2011	0.26	Ada	#EF7F48
#EF7F48	2011	0.25	Ada	#EF7F48
#EF7F48	2011	0.25	Ada	#EF7F48
#EF7F48	2011	0.22	Ada	#EF7F48
#EF7F48	2011	0.22	Ada	#EF7F48
#EF7F48	2011	0.21	Ada	#EF7F48
#EF7F48	2011	0.17	Ada	#EF7F48
#EF7F48	2011	0.18	Ada	#EF7F48
#EF7F48	2011	0.18	Ada	#EF7F48
#EF7F48	2011	0.19	Ada	#EF7F48
#EF7F48	2011	0.19	Ada	#EF7F48
#EF7F48	2011	0.22	Ada	#EF7F48
#D69100	2011	12.21	C.C..	#D69100
#D69100	2011	12.46	C.C..	#D69100
#D69100	2011	12.51	C.C..	#D69100
#D69100	2011	12.51	C.C..	#D69100
#D69100	2011	12.5	C.C..	#D69100
#D69100	2011	12.47	C.C..	#D69100
#D69100	2011	12.48	C.C..	#D69100
#D69100	2011	12.41	C.C..	#D69100
#D69100	2011	12.62	C.C..	#D69100
#D69100	2011	12.89	C.C..	#D69100
#D69100	2011	12.71	C.C..	#D69100
#D69100	2011	12.37	C.C..	#D69100
#E48800	2011	6.39	C.	#E48800
#E48800	2011	6.41	C.	#E48800
#E48800	2011	6.46	C.	#E48800
#E48800	2011	6.45	C.	#E48800
#E48800	2011	6.33	C.	#E48800
#E48800	2011	6.27	C.	#E48800
#E48800	2011	6.3	C.	#E48800
#E48800	2011	6.22	C.	#E48800
#E48800	2011	6.07	C.	#E48800
#E48800	2011	5.94	C.	#E48800
#E48800	2011	5.98	C.	#E48800
#E48800	2011	6.13	C.	#E48800
#C69900	2011	0.48	Cobol	#C69900
#C69900	2011	0.43	Cobol	#C69900
#C69900	2011	0.42	Cobol	#C69900
#C69900	2011	0.41	Cobol	#C69900
#C69900	2011	0.42	Cobol	#C69900
#C69900	2011	0.38	Cobol	#C69900
#C69900	2011	0.39	Cobol	#C69900
#C69900	2011	0.41	Cobol	#C69900
#C69900	2011	0.4	Cobol	#C69900
#C69900	2011	0.39	Cobol	#C69900
#C69900	2011	0.37	Cobol	#C69900
#C69900	2011	0.37	Cobol	#C69900
#B4A000	2011	0	Dart	#B4A000
#B4A000	2011	0.01	Dart	#B4A000
#B4A000	2011	0.02	Dart	#B4A000
#B4A000	2011	0.02	Dart	#B4A000
#B4A000	2011	0.03	Dart	#B4A000
#B4A000	2011	0.05	Dart	#B4A000
#B4A000	2011	0.06	Dart	#B4A000
#B4A000	2011	0.06	Dart	#B4A000
#B4A000	2011	0.06	Dart	#B4A000
#B4A000	2011	0.06	Dart	#B4A000
#B4A000	2011	0.09	Dart	#B4A000
