colour	x	y	showSelectedlegendcolour	fill
#F8766D	2013	0.66	Abap	#F8766D
#F8766D	2013	0.6	Abap	#F8766D
#F8766D	2013	0.62	Abap	#F8766D
#F8766D	2013	0.61	Abap	#F8766D
#F8766D	2013	0.61	Abap	#F8766D
#F8766D	2013	0.62	Abap	#F8766D
#F8766D	2013	0.59	Abap	#F8766D
#F8766D	2013	0.62	Abap	#F8766D
#F8766D	2013	0.61	Abap	#F8766D
#F8766D	2013	0.61	Abap	#F8766D
#F8766D	2013	0.59	Abap	#F8766D
#F8766D	2013	0.6	Abap	#F8766D
#EF7F48	2013	0.28	Ada	#EF7F48
#EF7F48	2013	0.28	Ada	#EF7F48
#EF7F48	2013	0.26	Ada	#EF7F48
#EF7F48	2013	0.25	Ada	#EF7F48
#EF7F48	2013	0.26	Ada	#EF7F48
#EF7F48	2013	0.25	Ada	#EF7F48
#EF7F48	2013	0.22	Ada	#EF7F48
#EF7F48	2013	0.22	Ada	#EF7F48
#EF7F48	2013	0.21	Ada	#EF7F48
#EF7F48	2013	0.21	Ada	#EF7F48
#EF7F48	2013	0.2	Ada	#EF7F48
#EF7F48	2013	0.2	Ada	#EF7F48
#D69100	2013	8.66	C.C..	#D69100
#D69100	2013	8.61	C.C..	#D69100
#D69100	2013	8.45	C.C..	#D69100
#D69100	2013	8.33	C.C..	#D69100
#D69100	2013	8.14	C.C..	#D69100
#D69100	2013	8.07	C.C..	#D69100
#D69100	2013	7.9	C.C..	#D69100
#D69100	2013	7.88	C.C..	#D69100
#D69100	2013	7.9	C.C..	#D69100
#D69100	2013	7.85	C.C..	#D69100
#D69100	2013	8.03	C.C..	#D69100
#D69100	2013	8.08	C.C..	#D69100
#E48800	2013	9.45	C.	#E48800
#E48800	2013	9.48	C.	#E48800
#E48800	2013	9.46	C.	#E48800
#E48800	2013	9.48	C.	#E48800
#E48800	2013	9.69	C.	#E48800
#E48800	2013	9.74	C.	#E48800
#E48800	2013	9.94	C.	#E48800
#E48800	2013	9.92	C.	#E48800
#E48800	2013	9.87	C.	#E48800
#E48800	2013	9.87	C.	#E48800
#E48800	2013	9.76	C.	#E48800
#E48800	2013	9.75	C.	#E48800
#C69900	2013	0.29	Cobol	#C69900
#C69900	2013	0.31	Cobol	#C69900
#C69900	2013	0.33	Cobol	#C69900
#C69900	2013	0.33	Cobol	#C69900
#C69900	2013	0.36	Cobol	#C69900
#C69900	2013	0.38	Cobol	#C69900
#C69900	2013	0.37	Cobol	#C69900
#C69900	2013	0.35	Cobol	#C69900
#C69900	2013	0.33	Cobol	#C69900
#C69900	2013	0.32	Cobol	#C69900
#C69900	2013	0.3	Cobol	#C69900
#C69900	2013	0.3	Cobol	#C69900
#B4A000	2013	0.1	Dart	#B4A000
#B4A000	2013	0.08	Dart	#B4A000
#B4A000	2013	0.08	Dart	#B4A000
#B4A000	2013	0.07	Dart	#B4A000
#B4A000	2013	0.08	Dart	#B4A000
#B4A000	2013	0.08	Dart	#B4A000
#B4A000	2013	0.09	Dart	#B4A000
#B4A000	2013	0.09	Dart	#B4A000
#B4A000	2013	0.1	Dart	#B4A000
#B4A000	2013	0.1	Dart	#B4A000
#B4A000	2013	0.1	Dart	#B4A000
#B4A000	2013	0.1	Dart	#B4A000
#9EA700	2013	0.86	Delphi.Pascal	#9EA700
#9EA700	2013	0.81	Delphi.Pascal	#9EA700
#9EA700	2013	0.83	Delphi.Pascal	#9EA700
#9EA700	2013	0.78	Delphi.Pascal	#9EA700
#9EA700	2013	0.76	Delphi.Pascal	#9EA700
#9EA700	2013	0.76	Delphi.Pascal	#9EA700
#9EA700	2013	0.69	Delphi.Pascal	#9EA700
#9EA700	2013	0.72	Delphi.Pascal	#9EA700
#9EA700	2013	0.7	Delphi.Pascal	#9EA700
#9EA700	2013	0.71	Delphi.Pascal	#9EA700
#9EA700	2013	0.65	Delphi.Pascal	#9EA700
#9EA700	2013	0.65	Delphi.Pascal	#9EA700
#83AD00	2013	0.07	Go	#83AD00
#83AD00	2013	0.08	Go	#83AD00
#83AD00	2013	0.07	Go	#83AD00
#83AD00	2013	0.05	Go	#83AD00
#83AD00	2013	0.06	Go	#83AD00
#83AD00	2013	0.08	Go	#83AD00
#83AD00	2013	0.08	Go	#83AD00
#83AD00	2013	0.07	Go	#83AD00
#83AD00	2013	0.09	Go	#83AD00
#83AD00	2013	0.08	Go	#83AD00
#83AD00	2013	0.08	Go	#83AD00
#83AD00	2013	0.07	Go	#83AD00
#60B200	2013	0.34	Groovy	#60B200
#60B200	2013	0.34	Groovy	#60B200
#60B200	2013	0.37	Groovy	#60B200
#60B200	2013	0.38	Groovy	#60B200
#60B200	2013	0.37	Groovy	#60B200
#60B200	2013	0.4	Groovy	#60B200
#60B200	2013	0.42	Groovy	#60B200
#60B200	2013	0.4	Groovy	#60B200
#60B200	2013	0.37	Groovy	#60B200
#60B200	2013	0.36	Groovy	#60B200
#60B200	2013	0.35	Groovy	#60B200
#60B200	2013	0.38	Groovy	#60B200
#19B700	2013	0.35	Haskell	#19B700
#19B700	2013	0.33	Haskell	#19B700
#19B700	2013	0.31	Haskell	#19B700
#19B700	2013	0.31	Haskell	#19B700
#19B700	2013	0.27	Haskell	#19B700
#19B700	2013	0.28	Haskell	#19B700
#19B700	2013	0.25	Haskell	#19B700
#19B700	2013	0.25	Haskell	#19B700
